image_path,x1,y1,x2,y2,category,image_id,split,category_old,x1_modified,y1_modified,x2_modified,y2_modified
img/Fringed_Tribal_Pattern_Cardigan/img_00000022.jpg,33,1,235,300,1,97391,train,6,0.12840466,0.0033333334,0.9143969,1.0
img/Chunky_Marled_Knit_Cardigan/img_00000046.jpg,56,40,234,300,1,65618,val,6,0.21789883,0.13333334,0.91050583,1.0
img/Notorious_B.I.G._Graphic_Tee/img_00000011.jpg,1,1,300,300,5,123687,test,18,0.0033333334,0.0033333334,1.0,1.0
img/Faux_Leather_Peplum_Jacket/img_00000061.jpg,109,47,195,177,0,90273,train,11,0.36333334,0.15666667,0.65,0.59
img/Geo_Print_Dolman_Tee/img_00000001.jpg,17,9,202,255,5,98549,train,18,0.07727273,0.03272727,0.91818184,0.92727274
img/Leopard_Print_Longline_Cardigan/img_00000050.jpg,28,21,178,194,1,112238,train,6,0.15555556,0.09130435,0.98888886,0.84347826
img/Faux_Suede_Fringe_Jacket/img_00000040.jpg,52,100,152,189,0,91700,train,11,0.25,0.33333334,0.7307692,0.63
img/Well-Traveled_Muscle_Tee/img_00000044.jpg,58,75,160,221,5,57934,train,18,0.29591838,0.25,0.81632656,0.7366667
img/Zip_Collar_Bomber/img_00000100.jpg,32,37,124,199,0,8283,train,4,0.20512821,0.185,0.7948718,0.995
img/Round_Collar_Chiffon_Blouse/img_00000017.jpg,60,79,250,254,4,30943,val,3,0.2,0.26333332,0.8333333,0.8466667
img/Chiffon-Paneled_Tee/img_00000015.jpg,47,36,263,267,5,65096,train,18,0.15666667,0.12,0.87666667,0.89
img/Grunge_Graphic_Tee/img_00000068.jpg,11,27,117,148,5,99655,train,18,0.036666665,0.09677419,0.39,0.53046596
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000053.jpg,63,14,223,300,0,89180,train,11,0.21,0.046666667,0.74333334,1.0
img/Tie-Dye_Muscle_Tee/img_00000069.jpg,61,69,146,225,5,50602,train,18,0.3034826,0.23,0.7263682,0.75
img/Boxy_Scoop_Neck_Tee/img_00000022.jpg,59,88,245,254,5,35846,train,18,0.19666667,0.29333332,0.81666666,0.8466667
img/Stitch_Mineral_Wash_Tee/img_00000027.jpg,32,65,130,177,5,40521,train,18,0.16,0.26,0.65,0.708
img/Pintuck_Pleated_Blouse/img_00000064.jpg,1,68,215,290,4,27981,train,3,0.004651163,0.23448277,1.0,1.0
img/Crochet-Trimmed_Blouse/img_00000004.jpg,60,38,119,137,4,14469,val,3,0.2542373,0.12666667,0.5042373,0.45666668
img/Colorblock-Striped_Sweater/img_00000030.jpg,43,68,182,291,2,71855,test,16,0.215,0.22666667,0.91,0.97
img/Buttoned_Knit_Tank/img_00000025.jpg,46,70,160,272,3,56805,train,17,0.22439024,0.23333333,0.7804878,0.9066667
img/Oversized_Fuzzy_Knit_Cardigan/img_00000022.jpg,65,72,243,280,1,126500,train,6,0.21666667,0.24,0.81,0.93333334
img/Tribal_Pattern_Tee/img_00000056.jpg,1,1,300,233,5,52210,val,18,0.0033333334,0.0042735045,1.0,0.99572647
img/Hooded_Henley_Sweater/img_00000037.jpg,5,59,199,267,2,104932,train,16,0.023923445,0.19666667,0.9521531,0.89
img/Classic_Trapeze_Tank/img_00000047.jpg,54,40,204,191,3,69818,test,17,0.26341462,0.13333334,0.99512196,0.63666666
img/Weekend_Lover_Graphic_Tee/img_00000045.jpg,77,103,184,285,5,57849,train,18,0.385,0.34333333,0.92,0.95
img/Dotted_Chiffon_Blouse/img_00000092.jpg,58,72,179,257,4,16363,train,3,0.24166666,0.24,0.74583334,0.8566667
img/Pintuck_Pleated_Blouse/img_00000060.jpg,51,24,196,234,4,27977,train,3,0.21161826,0.08,0.813278,0.78
img/Classic_Faded_Denim_Jacket/img_00000005.jpg,1,50,248,263,0,67797,train,11,0.004016064,0.16666667,0.99598396,0.87666667
img/Collarless_Popover_Blouse/img_00000094.jpg,69,72,233,233,4,12411,val,3,0.23,0.24,0.77666664,0.77666664
img/Fringed_Shawl_Collar_Cardigan/img_00000004.jpg,58,83,218,256,1,97242,train,6,0.22393823,0.27666667,0.8416988,0.85333335
img/Knit_Shawl_Collar_Cardigan/img_00000075.jpg,132,101,275,272,1,108453,test,6,0.44,0.33666667,0.9166667,0.9066667
img/Heathered_Open-Front_Cardigan/img_00000038.jpg,24,61,161,247,1,101942,train,6,0.11881188,0.22592592,0.7970297,0.91481483
img/Layered_Chiffon_Blouse/img_00000094.jpg,29,14,160,196,4,24124,train,3,0.13122173,0.046666667,0.7239819,0.6533333
img/Drapey_Woven_Jacket/img_00000044.jpg,115,68,233,187,0,84270,train,11,0.48117155,0.22591361,0.9748954,0.62126243
img/Tie-Dye_Longline_Cardigan/img_00000024.jpg,88,133,218,235,1,50496,train,6,0.29333332,0.44333333,0.7266667,0.78333336
img/Fuzzy_Popcorn_Knit_Cardigan/img_00000021.jpg,63,69,241,280,1,97875,train,6,0.21,0.23,0.80333334,0.93333334
img/Abstract-Stripe_Fuzzy_Sweater/img_00000015.jpg,36,59,163,219,2,80887,train,16,0.18,0.236,0.815,0.876
img/Lace_Paneled_Blouse/img_00000029.jpg,53,20,142,105,4,23419,train,3,0.2636816,0.06644518,0.7064677,0.3488372
img/Faded_Boxy_Tee/img_00000016.jpg,58,86,210,206,5,87949,train,18,0.2248062,0.28666666,0.81395346,0.68666667
img/Stripe-Pocket_Tank/img_00000049.jpg,41,64,162,254,3,41468,train,17,0.20918368,0.21333334,0.82653064,0.8466667
img/Tasseled_Open-Front_Cardigan/img_00000023.jpg,87,39,178,196,1,47685,train,6,0.42647058,0.13,0.872549,0.6533333
img/Classic_Heathered_V-Neck_Cardigan/img_00000009.jpg,29,104,175,255,1,68177,train,6,0.14795919,0.34666666,0.89285713,0.85
img/Diamond_Print_Chiffon_Blouse/img_00000076.jpg,40,6,191,228,4,15780,train,3,0.1754386,0.02631579,0.8377193,1.0
img/Southwestern_Print_Racerback_Tank/img_00000015.jpg,66,70,151,156,3,38319,train,17,0.3219512,0.23255815,0.7365854,0.5182724
img/Varsity-Striped_18_Tee/img_00000002.jpg,17,55,162,226,5,55990,train,18,0.085,0.22,0.81,0.904
img/Stretchy_Button-Front_Denim_Jacket/img_00000057.jpg,88,83,218,203,0,41104,train,11,0.29333332,0.27666667,0.7266667,0.6766667
img/Sleeveless_Vented_Blouse/img_00000005.jpg,46,48,152,199,4,1274,train,3,0.23,0.192,0.76,0.796
img/Burnout_Knit_Tee/img_00000014.jpg,47,37,261,296,5,50713,train,18,0.15666667,0.123333335,0.87,0.9866667
img/Hooded_Moto_Jacket/img_00000040.jpg,4,48,164,214,0,105373,train,11,0.022222223,0.16,0.9111111,0.7133333
img/Collarless_Popover_Blouse/img_00000065.jpg,12,64,200,215,4,12382,train,3,0.056338027,0.21333334,0.9389671,0.71666664
img/Draped_Chiffon_Jacket/img_00000035.jpg,69,44,142,113,0,83299,train,11,0.35204083,0.14666666,0.7244898,0.37666667
img/Asymmetric_Zip-Front_Cardigan/img_00000027.jpg,10,67,171,238,1,90319,val,6,0.05,0.22333333,0.855,0.79333335
img/Boxy_Ribbed_Knit_Tank/img_00000013.jpg,75,58,141,150,3,34778,train,17,0.375,0.232,0.705,0.6
img/Heathered_Pocket_Tee/img_00000010.jpg,57,7,251,223,5,102030,train,18,0.19,0.031111112,0.83666664,0.9911111
img/Collared_Surplice_Blouse/img_00000083.jpg,19,17,179,237,4,11817,val,3,0.09268293,0.056478404,0.87317073,0.7873754
img/Floral_Lace-Paneled_Cardigan/img_00000013.jpg,116,51,300,300,1,94015,test,6,0.38666666,0.17,1.0,1.0
img/Heathered_Stripe-Sleeve_Tee/img_00000010.jpg,9,13,203,258,5,102774,train,18,0.043902438,0.043333333,0.9902439,0.86
img/Zippered_Open-Front_Jacket/img_00000042.jpg,121,21,201,84,0,60639,train,11,0.55,0.095454544,0.9136364,0.38181818
img/Waffle_Knit_Cardigan/img_00000037.jpg,30,20,276,298,1,56861,test,6,0.1,0.06666667,0.92,0.99333334
img/Athletic_Training_Tank/img_00000025.jpg,71,29,234,300,3,91760,train,17,0.23666666,0.096666664,0.78,1.0
img/Camouflage_Print_Shirt_Jacket/img_00000049.jpg,1,22,243,300,0,62167,val,11,0.0033333334,0.07333333,0.81,1.0
img/Wave_Print_Tee/img_00000046.jpg,1,28,200,294,5,57596,test,18,0.005,0.093333334,1.0,0.98
img/Tasseled_Neckline_Stripe_Blouse/img_00000038.jpg,48,3,221,190,4,4066,train,3,0.18113208,0.011320755,0.83396226,0.7169811
img/Be_True_Graphic_Tunic_Tank/img_00000032.jpg,106,66,194,284,3,107279,train,17,0.35215947,0.2192691,0.64451826,0.9435216
img/Langley_Fox_Feather_Tank/img_00000001.jpg,47,59,181,205,3,111216,train,17,0.2292683,0.19666667,0.8829268,0.68333334
img/Boxy_Southwestern_Print_Tank/img_00000020.jpg,31,76,138,214,3,37265,test,17,0.19018404,0.304,0.84662575,0.856
img/Sheer_Lace_&_Chiffon_Blouse/img_00000035.jpg,36,13,149,192,4,32751,train,3,0.225,0.065,0.93125,0.96
img/Striped_Open-Knit_Blouse/img_00000119.jpg,47,85,191,272,4,2948,train,3,0.2,0.28333333,0.81276596,0.9066667
img/Married_To_The_Mob_MTTB_Tank/img_00000004.jpg,29,59,145,239,3,118310,train,17,0.096666664,0.19666667,0.48333332,0.7966667
img/Clean_Wash_Denim_Jacket/img_00000015.jpg,1,76,169,266,0,70184,train,11,0.0033333334,0.25333333,0.56333333,0.88666666
img/Map_Graphic_Tee/img_00000020.jpg,21,1,275,300,5,116241,train,18,0.07,0.0033333334,0.9166667,1.0
img/Collared_Surplice_Blouse/img_00000039.jpg,55,92,254,296,4,11773,train,3,0.18333334,0.30666667,0.8466667,0.9866667
img/Embroidered_Peasant_Tank/img_00000032.jpg,59,23,263,299,3,86855,train,17,0.19666667,0.07666667,0.87666667,0.99666667
img/Fuzzy_Hooded_Toggle_Cardigan/img_00000046.jpg,70,39,225,213,1,97578,train,6,0.31111112,0.17333333,1.0,0.94666666
img/Peter_Pan_Collar_Sweater/img_00000029.jpg,1,61,200,291,2,129013,train,16,0.005,0.20333333,1.0,0.97
img/Ribbed_Trapeze_Tank/img_00000012.jpg,56,64,164,217,3,135121,train,17,0.27722773,0.23703703,0.8118812,0.8037037
img/Striped_Linen_Flawless_Tee/img_00000016.jpg,28,67,179,271,5,43863,train,18,0.13658537,0.22259136,0.87317073,0.9003322
img/Clean_Wash_Denim_Jacket/img_00000013.jpg,57,58,158,209,0,70182,train,11,0.285,0.232,0.79,0.836
img/My_Commute_Muscle_Tee/img_00000003.jpg,75,74,197,210,5,121944,train,18,0.25,0.24666667,0.6566667,0.7
img/Loose-Knit_Dolman_Cardigan/img_00000015.jpg,96,13,210,160,1,114944,train,6,0.32107022,0.04318937,0.70234114,0.53156143
img/Geometric_Button-Down_Blouse/img_00000085.jpg,5,28,193,280,4,21835,train,3,0.025,0.093333334,0.965,0.93333334
img/Tiered_Tie-Front_Cardigan/img_00000023.jpg,45,68,163,284,1,51150,train,6,0.2284264,0.22666667,0.8274112,0.94666666
img/Faded_Tank/img_00000025.jpg,121,12,258,300,3,88289,train,17,0.40333334,0.04,0.86,1.0
img/Lace-Paneled_Tank/img_00000014.jpg,1,32,204,254,3,110521,train,17,0.004878049,0.10631229,0.99512196,0.84385383
img/Wutever_Pocket_Tee/img_00000003.jpg,6,45,151,242,5,58939,train,18,0.03,0.18,0.755,0.968
img/Destroyed_Pocket_Tee/img_00000036.jpg,99,86,212,237,5,80246,train,18,0.33,0.28666666,0.70666665,0.79
img/Relaxed_Days_Sweater/img_00000015.jpg,75,96,247,300,2,133007,train,16,0.25,0.32,0.8233333,1.0
img/Longline_Open-Front_Cardigan/img_00000018.jpg,1,29,251,300,1,114104,train,6,0.003968254,0.096666664,0.99603176,1.0
img/Pleated_Front_Blouse/img_00000023.jpg,61,76,177,239,4,28939,train,3,0.2489796,0.25333333,0.722449,0.7966667
img/Cities_Graphic_Tee/img_00000017.jpg,20,74,169,280,5,65814,train,18,0.10204082,0.24666667,0.8622449,0.93333334
img/Stripe-Pocket_Tank/img_00000017.jpg,54,51,154,212,3,41436,train,17,0.24,0.17,0.6844444,0.70666665
img/American_Flag_Sweater/img_00000058.jpg,37,9,251,295,2,86213,train,16,0.123333335,0.03,0.83666664,0.98333335
img/Shaggy_Knit_Striped_Sweater/img_00000019.jpg,71,46,215,261,2,138833,test,16,0.23666666,0.15333334,0.71666664,0.87
img/Marled_Back-Pleated_Tank/img_00000012.jpg,60,58,174,279,3,116589,train,17,0.29268292,0.19269103,0.8487805,0.9269103
img/Ruffled_Crepe_Woven_Blouse/img_00000003.jpg,54,64,136,236,4,31349,train,3,0.36734694,0.21333334,0.92517006,0.7866667
img/Hooded_Utility_Jacket/img_00000013.jpg,36,61,276,277,0,106131,test,11,0.12,0.20333333,0.92,0.92333335
img/Twisted_Open-Back_Tee/img_00000050.jpg,55,46,175,269,5,54348,train,18,0.275,0.15333334,0.875,0.89666665
img/Knotted_Jersey_Tee/img_00000003.jpg,48,44,155,185,5,108457,train,18,0.24,0.14666666,0.775,0.6166667
img/Distressed_Denim_Jacket/img_00000039.jpg,1,72,200,291,0,81320,train,11,0.005,0.24,1.0,0.97
img/Ruched_Open-Front_Cardigan/img_00000060.jpg,1,23,84,113,1,136428,train,6,0.011111111,0.20353982,0.93333334,1.0
img/Watercolor_Paneled_Sweater/img_00000010.jpg,28,79,156,264,2,57499,test,16,0.13658537,0.26333332,0.7609756,0.88
img/Cable_Knit_Mock-Neck_Sweater/img_00000001.jpg,47,61,205,282,2,59719,train,16,0.1910569,0.20333333,0.8333333,0.94
img/Los_Angeles_Muscle_Tee/img_00000002.jpg,1,1,300,300,5,115314,val,18,0.0033333334,0.0033333334,1.0,1.0
img/Two-Button_Chino_Suit_Jacket/img_00000012.jpg,90,73,215,268,0,54465,test,11,0.3,0.24333334,0.71666664,0.8933333
img/Striped_Open-Knit_Sweater/img_00000021.jpg,64,96,210,245,2,44648,train,16,0.2601626,0.32,0.85365856,0.81666666
img/Los_Angeles_Lakers_Baseball_Tee/img_00000030.jpg,1,1,300,297,5,115279,val,18,0.0033333334,0.0033333334,1.0,0.99
img/Pintucked_Button-Down_Blouse/img_00000086.jpg,37,98,203,256,4,28217,train,3,0.16444445,0.3255814,0.9022222,0.8504983
img/Faded_Denim_Jacket/img_00000010.jpg,22,62,204,263,0,88029,train,11,0.09777778,0.20666666,0.9066667,0.87666667
img/Two-Pocket_Cardigan/img_00000030.jpg,42,42,156,273,1,54562,train,6,0.21,0.14,0.78,0.91
img/Classic_Cable_Knit_Sweater/img_00000052.jpg,1,38,205,277,2,66888,test,16,0.004878049,0.12666667,1.0,0.92333335
img/Quilted_Faux_Leather_Jacket/img_00000048.jpg,95,30,169,120,0,131305,train,11,0.38617885,0.1,0.6869919,0.4
img/Twisted_Racerback_Tank/img_00000053.jpg,58,24,214,268,3,54418,train,17,0.232,0.08,0.856,0.8933333
img/Easy_Camo_Jacket/img_00000070.jpg,46,81,225,296,0,85454,test,11,0.20444444,0.27,1.0,0.9866667
img/Drape-Front_Cardigan/img_00000086.jpg,18,58,139,193,1,83036,train,6,0.119205296,0.19333333,0.9205298,0.6433333
img/Collared_Luxe_Faux_Fur_Jacket/img_00000017.jpg,44,81,186,259,0,70777,train,11,0.2085308,0.27,0.8815166,0.86333334
img/Leaf_Print-Sleeve_Tee/img_00000038.jpg,1,103,300,300,5,111991,train,18,0.0033333334,0.34333333,1.0,1.0
img/Fringed_Lace_Cardigan/img_00000019.jpg,32,84,189,231,1,96997,val,6,0.16161616,0.28,0.95454544,0.77
img/Easy_Heathered_Dolman_Cardigan/img_00000013.jpg,20,71,184,278,1,85531,train,6,0.10050251,0.2358804,0.92462313,0.92358804
img/Trimmed_Pocket_Tank/img_00000014.jpg,39,65,161,256,3,53108,train,17,0.19897959,0.21666667,0.8214286,0.85333335
img/Be_True_Cutoff_Tee/img_00000023.jpg,76,25,237,264,5,107114,train,18,0.25333333,0.083333336,0.79,0.88
img/Sheer_Embroidered_Tank/img_00000044.jpg,66,18,203,237,3,139399,val,17,0.264,0.06,0.812,0.79
img/Textured_Open-Knit_Sweater/img_00000003.jpg,19,82,185,255,2,49037,train,16,0.095,0.27333334,0.925,0.85
img/Reason_Stars_and_Stripes_Tank/img_00000012.jpg,1,64,300,165,3,132665,train,17,0.0033333334,0.38554215,1.0,0.9939759
img/Married_To_The_Mob_Feminist_Tank/img_00000028.jpg,61,66,128,267,3,118260,train,17,0.297561,0.22,0.62439024,0.89
img/Rugby_Striped_Crew_Neck_Sweater/img_00000019.jpg,22,76,219,297,2,136900,train,16,0.08979592,0.25333333,0.89387757,0.99
img/Basic_Athletic_Racerback_Tank/img_00000001.jpg,52,62,150,239,3,100978,train,17,0.25365853,0.20598006,0.73170733,0.79401994
img/Embroidered_Mesh_Gauze_Blouse/img_00000020.jpg,27,64,172,215,4,18202,train,3,0.135,0.256,0.86,0.86
img/Favorite_Heathered_Tank/img_00000047.jpg,61,75,163,244,3,92084,train,17,0.2711111,0.24916944,0.72444445,0.8106312
img/Longline_V-Neck_Tee/img_00000009.jpg,82,109,180,277,5,114667,train,18,0.30597016,0.36333334,0.67164177,0.92333335
img/Ribbed_Knit_Sweater_Tank/img_00000019.jpg,31,52,133,200,3,134580,train,17,0.20666666,0.26,0.88666666,1.0
img/Cable_Knit_Fringe_Cardigan/img_00000001.jpg,49,68,150,298,1,59529,test,6,0.23902439,0.22666667,0.73170733,0.99333334
img/Ornate_Striped_Tank/img_00000003.jpg,82,66,170,213,3,126206,train,17,0.35344827,0.22,0.73275864,0.71
img/Swiss_Dot_Crochet_Tank/img_00000017.jpg,48,61,140,288,3,46994,test,17,0.16,0.20333333,0.46666667,0.96
img/Drop-Sleeve_V-Neck_Sweater/img_00000036.jpg,13,61,230,300,2,84694,train,16,0.054166667,0.20333333,0.9583333,1.0
img/V-Neck_Tank/img_00000075.jpg,48,67,163,242,3,55677,train,17,0.22857143,0.22333333,0.77619046,0.8066667
img/Floral_Print_Peasant_Blouse/img_00000036.jpg,48,33,272,290,4,20732,train,3,0.16,0.11,0.9066667,0.96666664
img/Windowpane_Print_Blouse/img_00000100.jpg,62,85,144,159,4,7835,test,3,0.31,0.28333333,0.72,0.53
img/Drapey_Woven_Jacket/img_00000022.jpg,60,60,194,221,0,84248,test,11,0.24,0.24,0.776,0.884
img/Mixed_Knit_Cardigan/img_00000003.jpg,43,16,246,281,1,120850,train,6,0.14333333,0.053333335,0.82,0.93666667
img/Classic_V-Neck_Cardigan/img_00000017.jpg,45,88,119,297,1,69972,train,6,0.225,0.29333332,0.595,0.99
img/Embroidered_Chiffon_Blouse/img_00000105.jpg,8,18,297,211,4,17795,train,3,0.026666667,0.06,0.99,0.7033333
img/V-Neck_Tank/img_00000035.jpg,69,64,229,294,3,55637,train,17,0.23,0.21333334,0.7633333,0.98
img/Leaf_Print_Blouse/img_00000085.jpg,89,69,217,224,4,24544,val,3,0.29666665,0.23,0.72333336,0.74666667
img/Eyelash_Knit_Striped_Sweater/img_00000012.jpg,77,49,215,254,2,87800,train,16,0.25666666,0.16333333,0.71666664,0.8466667
img/Boxy_Stripe_Sweater/img_00000043.jpg,87,55,140,238,2,37445,train,16,0.38666666,0.18333334,0.62222224,0.79333335
img/Marled_Knit_Combo_Jacket/img_00000029.jpg,87,70,223,176,0,117199,test,11,0.29,0.23333333,0.74333334,0.58666664
img/Fair_Isle_Crew_Neck_Sweater/img_00000059.jpg,82,1,224,300,2,88429,val,16,0.27333334,0.0033333334,0.74666667,1.0
img/Layered_Chiffon_Blouse/img_00000064.jpg,101,69,200,243,4,24094,train,3,0.505,0.23,1.0,0.81
img/Striped_V-Neck_Jersey_Tee/img_00000058.jpg,1,9,214,170,5,45944,train,18,0.004672897,0.052941177,1.0,1.0
img/Crochet-Trimmed_Romantique_Graphic_Tank/img_00000014.jpg,31,73,173,222,3,76589,train,17,0.155,0.24333334,0.865,0.74
img/Cable-Knit_Sweater/img_00000001.jpg,1,46,132,189,2,61038,train,16,0.0033333334,0.21198156,0.44,0.87096775
img/Deep-V_Draped_Blouse/img_00000040.jpg,31,88,210,277,4,15520,train,3,0.14691943,0.29333332,0.99526066,0.92333335
img/Medallion_Print_Blouse/img_00000005.jpg,66,100,151,173,4,25869,train,3,0.3283582,0.33333334,0.75124377,0.57666665
img/Beaded-Trim_Mandala_Print_Blouse/img_00000049.jpg,1,59,220,298,4,24711,train,3,0.0033333334,0.19732441,0.73333335,0.9966555
img/Daisy_Graphic_Muscle_Tee/img_00000008.jpg,45,56,115,155,5,79395,train,18,0.2195122,0.18666667,0.5609756,0.51666665
img/Seamless_Workout_Tank/img_00000022.jpg,185,163,276,231,3,138210,train,17,0.6166667,0.54333335,0.92,0.77
img/Striped_Floral_Blouse/img_00000060.jpg,1,106,108,205,4,2626,train,3,0.0033333334,0.35333332,0.36,0.68333334
img/Crepe_Henley_Blouse/img_00000066.jpg,33,67,205,286,4,13327,train,3,0.1460177,0.22333333,0.90707964,0.9533333
img/Nautical_Striped_Sweater/img_00000039.jpg,179,36,263,113,2,122572,train,16,0.5966667,0.14693877,0.87666667,0.4612245
img/Sleek_Woven_Pocket_Blouse/img_00000083.jpg,1,89,198,198,4,1118,train,3,0.005050505,0.44949496,1.0,1.0
img/Mesh_Racerback_Tank/img_00000018.jpg,45,81,153,253,3,119161,test,17,0.2556818,0.27,0.8693182,0.8433333
img/But_First_Coffee_Tank/img_00000046.jpg,70,3,230,300,3,51241,test,17,0.23333333,0.01,0.76666665,1.0
img/Flawless_Knit_Tank/img_00000033.jpg,45,93,175,246,3,93124,train,17,0.2195122,0.31,0.85365856,0.82
img/Hooded_Purl_Knit_Sweater/img_00000006.jpg,1,3,209,289,2,105671,train,16,0.004784689,0.009966778,1.0,0.9601329
img/Crepe_Popover_Blouse/img_00000076.jpg,120,44,227,200,4,13468,train,3,0.4,0.21890548,0.75666666,0.99502486
img/NYC_Tee/img_00000010.jpg,1,79,157,300,5,122261,train,18,0.006329114,0.26333332,0.9936709,1.0
img/Longline_Rose_Print_Cardigan/img_00000011.jpg,42,132,186,241,1,114261,train,6,0.20487805,0.44,0.9073171,0.80333334
img/Sheer_Embroidered_Tank/img_00000053.jpg,44,63,128,206,3,139408,train,17,0.26666668,0.2480315,0.77575755,0.8110236
img/L.A._Graphic_Tee/img_00000064.jpg,108,23,173,84,5,108785,train,18,0.58064514,0.115,0.93010753,0.42
img/Embroidered_Peasant_Blouse/img_00000064.jpg,127,24,271,171,4,18422,train,3,0.42333335,0.110091746,0.9033333,0.7844037
img/Marled_Shawl_Collar_Cardigan/img_00000065.jpg,53,33,267,298,1,118021,train,6,0.17666666,0.11,0.89,0.99333334
img/Mandarin_Collar_Pocket_Blouse/img_00000070.jpg,79,61,188,169,4,25775,train,3,0.29259259,0.22592592,0.6962963,0.6259259
img/Textured_Crosshatch_Dolman_Tee/img_00000023.jpg,38,56,166,205,5,48342,train,18,0.19387755,0.18666667,0.8469388,0.68333334
img/Slub_Knit_V-Neck_Tee/img_00000045.jpg,24,11,209,285,5,36392,train,18,0.1,0.036666665,0.87083334,0.95
img/Striped_Colorblock_Tank/img_00000012.jpg,38,80,160,300,3,42310,train,17,0.19,0.26666668,0.8,1.0
img/Lace_Trimmed_Blouse/img_00000078.jpg,61,78,243,300,4,23544,train,3,0.20333333,0.26,0.81,1.0
img/Lynyrd_Skynyrd_Tank/img_00000027.jpg,17,63,118,298,3,115954,test,17,0.085,0.21,0.59,0.99333334
img/Trimmed_Pocket_Tank/img_00000019.jpg,133,29,274,198,3,53113,train,17,0.48540145,0.096666664,1.0,0.66
img/Tribal-Inspired_Fringed_Cardigan/img_00000029.jpg,56,70,243,289,1,52915,val,6,0.18666667,0.23333333,0.81,0.9633333
img/Boxy_Chiffon_Pocket_Blouse/img_00000064.jpg,59,57,204,215,4,30788,train,3,0.28780487,0.19,0.99512196,0.71666664
img/Ombr&eacute;_High-Slit_Tank/img_00000026.jpg,52,78,147,214,3,124125,train,17,0.25365853,0.26,0.71707314,0.7133333
img/Curved_Hem_Ribbed_Tank/img_00000025.jpg,47,1,179,300,3,78504,val,17,0.20888889,0.0033333334,0.79555553,1.0
img/Embroidered_Peasant_Blouse/img_00000141.jpg,6,46,225,247,4,18499,train,3,0.026666667,0.15333334,1.0,0.8233333
img/Star_Print_Tank/img_00000062.jpg,168,12,262,161,3,40374,train,17,0.56,0.04,0.87333333,0.5366667
img/Marled_Open-Front_Cardigan/img_00000022.jpg,54,62,103,167,1,117812,train,6,0.3,0.20666666,0.57222223,0.5566667
img/No_Doubt_Graphic_Muscle_Tee/img_00000011.jpg,26,54,172,283,5,123360,test,18,0.12935324,0.18,0.8557214,0.9433333
img/Chunky_Knit_Boxy_Sweater/img_00000030.jpg,16,47,176,300,2,65275,test,16,0.08163265,0.15666667,0.8979592,1.0
img/Trouble_Graphic_Sweater/img_00000069.jpg,1,19,300,300,2,53405,train,16,0.0033333334,0.06333333,1.0,1.0
img/Meander_Wrap_Cardigan/img_00000023.jpg,8,70,195,230,1,118734,val,6,0.03902439,0.23255815,0.9512195,0.7641196
img/Frond_Print_Mesh_Tee/img_00000022.jpg,66,55,217,281,5,97433,train,18,0.22,0.18333334,0.72333336,0.93666667
img/Striped_Crew_Neck_Tee/img_00000050.jpg,13,27,230,287,5,42600,train,18,0.05652174,0.09,1.0,0.95666665
img/For_You_Graphic_Tee/img_00000013.jpg,64,12,225,207,5,95629,train,18,0.21333334,0.057416268,0.75,0.9904306
img/High-Neck_Drawstring_Dolman_Jacket/img_00000009.jpg,15,58,165,276,0,103780,train,11,0.07317073,0.19269103,0.80487806,0.91694355
img/Crisp_Woven_Suit_Jacket/img_00000027.jpg,1,79,197,297,0,75252,test,11,0.004237288,0.26333332,0.83474576,0.99
img/Longline_Crepe_Jacket/img_00000036.jpg,67,66,255,267,0,113513,test,11,0.22333333,0.22,0.85,0.89
img/Shawl_Collar_Cardigan/img_00000052.jpg,19,33,281,277,1,139105,test,6,0.06333333,0.11,0.93666667,0.92333335
img/Rugby_Stripe_Sweater/img_00000032.jpg,1,13,151,198,2,136792,val,16,0.00625,0.065,0.94375,0.99
img/Cable_Knit_Cardigan/img_00000041.jpg,76,33,232,230,1,59235,train,6,0.25333333,0.11,0.7733333,0.76666665
img/Quilted_Floral_Bomber_Jacket/img_00000007.jpg,71,48,235,265,0,131323,train,11,0.30084747,0.16,0.9957627,0.8833333
img/Cotton_V-Neck_Tee/img_00000017.jpg,43,42,144,141,5,74253,val,18,0.215,0.14,0.72,0.47
img/Embroidered_Bead_Keyhole_Blouse/img_00000036.jpg,40,68,162,226,4,17639,train,3,0.20100503,0.22666667,0.81407034,0.75333333
img/Hooded_Utility_Jacket/img_00000058.jpg,36,47,179,264,0,106176,train,11,0.16,0.15666667,0.79555553,0.88
img/LA_Clippers_Graphic_Tank/img_00000004.jpg,64,77,153,166,3,109000,train,17,0.31219512,0.25666666,0.74634147,0.55333334
img/Ombr&eacute;_Tank/img_00000005.jpg,39,40,160,300,3,124131,train,17,0.19402985,0.13333334,0.7960199,1.0
img/Crochet_Lace-Trimmed_Sweater/img_00000032.jpg,67,71,156,173,2,75857,train,16,0.29777777,0.23666666,0.6933333,0.57666665
img/Geo_Pattern_Fringe_Cardigan/img_00000015.jpg,67,62,217,283,1,98327,val,6,0.22333333,0.20666666,0.72333336,0.9433333
img/Faux_Fur_&_Knit_Sweater/img_00000037.jpg,67,115,129,188,2,88706,train,16,0.335,0.38333333,0.645,0.62666667
img/Floral_Cropped_Sweater_Tank/img_00000045.jpg,59,34,239,250,3,93537,train,17,0.19666667,0.11333334,0.7966667,0.8333333
